variant,scenario,time_s,R_Pa_s_m3,Q_m3_s,Q0_m3_s,c_min_kg_m3,c_max_kg_m3,solids_min,solids_max,weighted_mu_Pa_s,dilute_cell_fraction,dilute_resistance_fraction,upstream_resistance_fraction
stress,uniform_3bar,4.9,1549586162121.321,1.9360007680328798e-07,3.3756066923442347e-07,2.0466784105339495,155.15068309897376,0.0021164215298251476,0.13850876086576025,0.0005451775993033054,0.09375,0.05666266273548279,0.471016329653593
stress,uniform_3bar,5.0,1558630405581.83,1.9247667627015867e-07,3.3756066923442347e-07,2.0169933502008925,156.033461846811,0.002085788940702149,0.13918715824036032,0.0005483595578531707,0.09375,0.05631076246270711,0.47033356713464547
stress,uniform_3bar,5.1,1567241138459.2046,1.914191713311825e-07,3.3756066923442347e-07,1.9877271892944504,156.88319264607304,0.0020555867808913146,0.13983915052336995,0.0005513889980953981,0.09375,0.055978457826017375,0.46965723323174896
stress,uniform_3bar,5.2,1576684680871.6748,1.902726674772689e-07,3.3756066923442347e-07,1.9588743460316964,157.70122989451406,0.0020258093679077216,0.14046589216735003,0.0005547114385683445,0.095703125,0.056828316744510075,0.46890365792643873
stress,uniform_3bar,5.3,1586122034637.498,1.8914055378378487e-07,3.3756066923442347e-07,1.9304293037627198,158.48886434500534,0.0019964510840275486,0.14106847817971427,0.0005580317017428582,0.095703125,0.056467089153084675,0.4681415169001233
stress,uniform_3bar,5.4,1595126822165.348,1.880728201866463e-07,3.3756066923442347e-07,1.902386610471459,159.24732665427447,0.001967506375840459,0.14164794781250636,0.0005611997788505867,0.09765625,0.05731968389215296,0.46739356970092055
stress,uniform_3bar,5.5,1603724376040.3416,1.8706456326411386e-07,3.3756066923442347e-07,1.8747408782725337,159.9777906961533,0.0019389697537962258,0.14220528797920234,0.0005642245824375221,0.09765625,0.05698910085087243,0.46666104354466265
stress,uniform_3bar,5.6,1611916772156.5583,1.8611382745191905e-07,3.3756066923442347e-07,1.84748678290435,160.68137665752488,0.0019108357917459057,0.14274143642194256,0.0005671068428476606,0.09765625,0.05667634271293921,0.46593781831394177
stress,uniform_3bar,5.7,1619729633432.0542,1.8521609644464448e-07,3.3756066923442347e-07,1.8206190632187949,161.3591539335672,0.0018830991264779258,0.14325728465033116,0.0005698555747723403,0.099609375,0.057555947631555346,0.4652259876195044
stress,uniform_3bar,5.8,1627178107555.5896,1.843682622123473e-07,3.3756066923442347e-07,1.7941325206677974,162.0121438374534,0.0018557544572494011,0.14375368067091573,0.0005724761074928848,0.099609375,0.057269148230339066,0.46452449377957244
stress,uniform_3bar,5.9,1634269737026.9167,1.835682281835333e-07,3.3756066923442347e-07,1.7680220187870401,162.64132213836862,0.001828796545313,0.1442314315246524,0.0005749710946222444,0.099609375,0.05699746410541604,0.4638301026032275
stress,uniform_3bar,6.0,1641035120230.1733,1.8281144400975507e-07,3.3756066923442347e-07,1.7422824826770886,163.2476214405234,0.0018022202134396748,0.1446913056480387,0.0005773513013272844,0.1015625,0.05789991815500514,0.46314744487528176
stress,uniform_3bar,6.1,1647474543064.2388,1.8209689567767864e-07,3.3756066923442347e-07,1.7169088984822016,163.8319334147909,0.0017760203454375487,0.1451340350721551,0.0005796168281933536,0.1015625,0.05765019261708304,0.4624714765292731
stress,uniform_3bar,6.2,1653606257169.455,1.8142166473990138e-07,3.3756066923442347e-07,1.6918963128670823,164.39511089361739,0.0017501918856672662,0.14556031747254702,0.000581774096538419,0.103515625,0.05856510178615565,0.4618033042786618
stress,uniform_3bar,6.3,1659448546470.6907,1.8078294782808358e-07,3.3756066923442347e-07,1.667239832491813,164.93796983898454,0.0017247298385540814,0.14597081808171125,0.0005838295390388366,0.103515625,0.05833525144505987,0.46114426860521984
stress,uniform_3bar,6.4,1665002598839.5188,1.8017989894375865e-07,3.3756066923442347e-07,1.6429346234852211,165.46129119240888,0.0016996292680969698,0.14636617147490344,0.000585783573613266,0.103515625,0.05811713411664526,0.4604903798814871
stress,uniform_3bar,6.5,1670294382992.9312,1.7960905757369695e-07,3.3756066923442347e-07,1.618975910916899,165.96582261523557,0.001674885297375026,0.1467469832390316,0.0005876453366125169,0.10546875,0.05904982366990655,0.4598459032611495
stress,uniform_3bar,6.6,1675325078029.164,1.7906972439815504e-07,3.3756066923442347e-07,1.595358978268116,166.45228012683043,0.001650493108051416,0.1471138315335508,0.0005894152428686015,0.10546875,0.05884871618419373,0.45920726470868534
stress,uniform_3bar,6.7,1680106092689.2932,1.7856015242454088e-07,3.3756066923442347e-07,1.5720791669018321,166.9213496476678,0.0016264479398751337,0.14746726855149897,0.0005910973062209708,0.107421875,0.05979142362484211,0.4585743975056472
stress,uniform_3bar,6.8,1684657017537.0203,1.7807779083638163e-07,3.3756066923442347e-07,1.5491318755320294,167.37368845377048,0.001602745090180806,0.14780782188812186,0.0005926984190495064,0.107421875,0.05960583681253734,0.45795004137556605
stress,uniform_3bar,6.9,1688974153779.7476,1.7762261152938982e-07,3.3756066923442347e-07,1.5265125596925728,167.8099265484548,0.0015793799133867997,0.14813599582390038,0.0005942172800397552,0.107421875,0.05942953872600742,0.4573296015260593
stress,uniform_3bar,7.0,1693080240130.8118,1.771918382183831e-07,3.3756066923442347e-07,1.5042167312057808,168.23066795687816,0.0015563478204918355,0.14845227252822607,0.0005956618891580637,0.109375,0.060386477999364044,0.4567171474254165
stress,uniform_3bar,7.1,1696975690902.7544,1.7678508985618202e-07,3.3756066923442347e-07,1.4822399576509233,168.6364919484706,0.0015336442785703664,0.1487571131894508,0.0005970323921684576,0.109375,0.06022363088588568,0.4561097196710284
stress,uniform_3bar,7.2,1700669279476.5774,1.7640114019836492e-07,3.3756066923442347e-07,1.4605778618328111,169.02795419194715,0.0015112648102669102,0.1490509590765672,0.0005983318757342725,0.111328125,0.061188854282640946,0.45550718824372965
stress,uniform_3bar,7.3,1704177672428.6738,1.7603798292490311e-07,3.3756066923442347e-07,1.4392261212506674,169.40558784725116,0.0014892049932895628,0.14933423253735048,0.0005995662035140316,0.111328125,0.06103836330772999,0.45491207952734475
stress,uniform_3bar,7.4,1707496399967.2732,1.7569583163147517e-07,3.3756066923442347e-07,1.4181804675674543,169.76990459845462,0.0014674604599028936,0.14960733793740216,0.0006007338029392604,0.111328125,0.06089532054764137,0.45432028082440484
stress,uniform_3bar,7.5,1710644952419.2825,1.753724521127102e-07,3.3756066923442347e-07,1.3974366860798195,170.12139563134963,0.0014460268964204181,0.1498706625441844,0.000601841531124389,0.11328125,0.06187226690146377,0.4537354627843747
stress,uniform_3bar,7.6,1713622762943.905,1.750677024648163e-07,3.3756066923442347e-07,1.376990615188821,170.4605325591937,0.0014249000426968346,0.15012457735980994,0.0006028891886426849,0.11328125,0.06174004040765093,0.4531549966869739
stress,uniform_3bar,7.7,1716436819603.0059,1.7478068320008826e-07,3.3756066923442347e-07,1.3568381458715977,170.78776829982368,0.001404075691620224,0.15036943790606078,0.0006038792340439758,0.115234375,0.06272402457473737,0.452578776999845
stress,uniform_3bar,7.8,1719101264226.9382,1.7450978964575822e-07,3.3756066923442347e-07,1.3369752211541202,171.10353790712296,0.0013835496886043736,0.15060558496483686,0.000604816642727055,0.115234375,0.06260179249824542,0.4520090796392261
stress,uniform_3bar,7.9,1721610008535.1035,1.742554925405355e-07,3.3756066923442347e-07,1.3173978355851828,171.40825935962033,0.001363317931081411,0.1508333452769966,0.0006056992727044156,0.115234375,0.06248565894367008,0.451441826560352
stress,uniform_3bar,8.0,1723983714540.3145,1.7401556492080461e-07,3.3756066923442347e-07,1.2981020347117618,171.70233430879912,0.0013433763679949057,0.1510530322023198,0.0006065343933146831,0.1171875,0.06347947408441483,0.45088155815053105
stress,uniform_3bar,8.1,1726216101153.9148,1.7379052356159842e-07,3.3756066923442347e-07,1.279083914555879,171.98614878952307,0.0013237209992935988,0.1512649463431246,0.0006073197947363461,0.1171875,0.06337215791715374,0.45032431626431546
stress,uniform_3bar,8.2,1728317519788.9514,1.7357921595138008e-07,3.3756066923442347e-07,1.260339621093111,172.26007389481543,0.0013043478754259307,0.1514693761338778,0.0006080591188182108,0.119140625,0.06437208886651126,0.44977152505757534
stress,uniform_3bar,8.3,1730295571143.4558,1.7338078245310814e-07,3.3756066923442347e-07,1.2418653497328425,172.52446641707894,0.0012852530968354876,0.15166659839896754,0.0006087550396486286,0.119140625,0.06427296025591983,0.4492238105213784
stress,uniform_3bar,8.4,1732146089059.8232,1.7319555313191535e-07,3.3756066923442347e-07,1.2236573448004093,172.77966945770288,0.0012664328134575397,0.1518568788806487,0.0006094060914841275,0.12109375,0.06527873370094976,0.4486781283434331
stress,uniform_3bar,8.5,1733889976356.332,1.7302135896213692e-07,3.3756066923442347e-07,1.2057118990212308,173.0260130068726,0.0012478832242167914,0.1520404727390249,0.0006100196283838535,0.12109375,0.0651872200960843,0.4481394853324788
stress,uniform_3bar,8.6,1735515377773.9304,1.728593153607183e-07,3.3756066923442347e-07,1.1880253530070402,173.26381449527864,0.0012296005765264815,0.1522176250257996,0.0006105914794137681,0.12109375,0.06510040850781582,0.4476025299043423
stress,uniform_3bar,8.7,1737037412112.6216,1.727078518332738e-07,3.3756066923442347e-07,1.1705940947443243,173.4933793193103,0.001211581165788962,0.15238857113340404,0.0006111269636915116,0.123046875,0.06611416694880061,0.44707056102963466
stress,uniform_3bar,8.8,1738455812482.6443,1.7256694006595293e-07,3.3756066923442347e-07,1.1534145590850706,173.71500134121436,0.0011938213348978788,0.15255353722099682,0.00061162598731955,0.123046875,0.06603414074217832,0.4465420427058056
stress,uniform_3bar,8.9,1739772823533.5027,1.724363065924296e-07,3.3756066923442347e-07,1.1364832272399168,173.92896336560725,0.0011763174737420723,0.1527127406187267,0.0006120893400136526,0.125,0.0670530970219231,0.4460162971544568
stress,uniform_3bar,9.0,1741000472600.4746,1.7231471485582077e-07,3.3756066923442347e-07,1.1197966262737964,174.13553759363782,0.0011590660187113108,0.1528663902115544,0.0006125212532479593,0.125,0.06697940582057868,0.44549581827292456
stress,uniform_3bar,9.1,1742129858595.2295,1.7220300686534682e-07,3.3756066923442347e-07,1.1033513286041603,174.3349860560165,0.0011420634522039594,0.153014686803838,0.0006129185954289609,0.125,0.06690966983530028,0.4449764891039262
stress,uniform_3bar,9.2,1743180100826.3499,1.7209925690282136e-07,3.3756066923442347e-07,1.0871439515018768,174.52756102604798,0.0011253063021367067,0.15315782346580603,0.0006132880931388948,0.126953125,0.06793559678993567,0.4444631693657493
stress,uniform_3bar,9.3,1744140635612.2239,1.720044782367534e-07,3.3756066923442347e-07,1.0711711565948634,174.7135054137425,0.0011087911414564221,0.15329598586297127,0.0006136260298483277,0.126953125,0.06787154008440376,0.44395131156989676
stress,uniform_3bar,9.4,1745022941278.1392,1.719175105974627e-07,3.3756066923442347e-07,1.0554296493745532,174.8930531420018,0.001092514587654268,0.15342935256945947,0.0006139364438779271,0.12890625,0.06890215569851743,0.4434434388008263
stress,uniform_3bar,9.5,1745827750542.3833,1.7183825833149793e-07,3.3756066923442347e-07,1.0399161787052467,175.06642950582355,0.0010764733022821339,0.15355809536616943,0.0006142195930136789,0.12890625,0.06884341958441809,0.44293869473399955
stress,uniform_3bar,9.6,1746554956763.9324,1.717667107113816e-07,3.3756066923442347e-07,1.0246275363364288,175.2338515154094,0.0010606639904714936,0.15368237952461916,0.0006144754397369871,0.130859375,0.06987856857131967,0.4424359969093911
stress,uniform_3bar,9.7,1747216105054.6409,1.717017140192959e-07,3.3756066923442347e-07,1.0095605564181158,175.39552822400637,0.0010450834004547662,0.15380236407727624,0.0006147080458654637,0.130859375,0.06982482275785407,0.44193802366125656
stress,uniform_3bar,9.8,1747801308369.7222,1.716442244111991e-07,3.3756066923442347e-07,0.9947121150192869,175.55166104126363,0.0010297283230892554,0.15391820207512055,0.000614913932925002,0.130859375,0.06977423192253968,0.4414406494969177
stress,uniform_3bar,9.9,1748328606859.7607,1.715924562596052e-07,3.3756066923442347e-07,0.9800791296494693,175.70244403284076,0.001014595591383751,0.15403004083313973,0.0006150994478269432,0.1328125,0.07081530092846959,0.4409487077773245
stress,uniform_3bar,10.0,1748786503945.6191,1.715475269983722e-07,3.3756066923442347e-07,0.9656585587835208,175.84806420695836,0.0009996820800278544,0.15413802216441175,0.0006152605458285248,0.1328125,0.07076921462118256,0.4404576291814966
stress,uniform_3bar,10.1,1749186339080.1333,1.7150831406433507e-07,3.3756066923442347e-07,0.9514474013896681,175.98870178854648,0.000984984704924103,0.15424228260339212,0.0006154012163921115,0.134765625,0.07181443884185724,0.43997017935855987
stress,uniform_3bar,10.2,1749526725976.6975,1.714749455070604e-07,3.3756066923442347e-07,0.9374426964608517,176.12453048159372,0.0009705004227229615,0.15434295361897368,0.000615520971792385,0.134765625,0.07177258960199644,0.43948508749698456
stress,uniform_3bar,10.3,1749808713888.0715,1.714473117083756e-07,3.3756066923442347e-07,0.9236415225494149,176.255717720297,0.0009562262303607283,0.15444016181787434,0.0006156201811789383,0.13671875,0.07282185161453177,0.4390018923925207
stress,uniform_3bar,10.4,1750040608120.7073,1.714245935825209e-07,3.3756066923442347e-07,0.9100409973051905,176.38242490954826,0.0009421591646004325,0.15453402913885425,0.0006157017665364556,0.13671875,0.07278399192689465,0.43852249034867974
stress,uniform_3bar,10.5,1750213612046.5674,1.7140764872077683e-07,3.3756066923442347e-07,0.896638277017015,176.5048076552552,0.0009282963015757605,0.15462467303822452,0.0006157626330227962,0.138671875,0.07383718204863805,0.43804332185851114
stress,uniform_3bar,10.6,1750345317398.9922,1.7139475109162978e-07,3.3756066923442347e-07,0.8834305561577158,176.6230159850015,0.0009146347563380756,0.15471220666711047,0.0006158089697865113,0.138671875,0.07380308261322785,0.43756932436211
stress,uniform_3bar,10.7,1750420930952.7478,1.713873472917803e-07,3.3756066923442347e-07,0.870415066932602,176.73719455953852,0.0009011716824065722,0.15479673904091434,0.0006158355722541371,0.138671875,0.07377144153619632,0.4370950637114176
stress,uniform_3bar,10.8,1750456675255.2966,1.7138384756437704e-07,3.3756066923442347e-07,0.8575890788314926,176.84748287546654,0.0008879042713216159,0.15487837520131756,0.0006158481478653092,0.140625,0.07482954645134819,0.4366250969981602
stress,uniform_3bar,10.9,1750443286364.1003,1.713851584549987e-07,3.3756066923442347e-07,0.8449498981843114,176.95401545959157,0.000874829752201306,0.15495721637125165,0.0006158434373666366,0.140625,0.07480133236665729,0.43615581211941556
stress,uniform_3bar,11.0,1750389267825.9414,1.7139044755033997e-07,3.3756066923442347e-07,0.8324948677202761,177.05692205529343,0.0008619453913013084,0.15503336010315003,0.0006158244324879978,0.142578125,0.07586309006562045,0.43568933740042354
stress,uniform_3bar,11.1,1750293637284.9624,1.7139981178549957e-07,3.3756066923442347e-07,0.8202213661307056,177.15632780130963,0.0008492484915779887,0.15510690042083966,0.0006157907876155632,0.142578125,0.07583811530813035,0.43522477126784653
stress,uniform_3bar,11.2,1750156546489.6387,1.7141323763392617e-07,3.3756066923442347e-07,0.8081268076354715,177.25235340325196,0.0008367363922548871,0.15517792795536148,0.0006157425561376964,0.14453125,0.07690344018544379,0.43476159812628057
stress,uniform_3bar,11.3,1749984905934.1067,1.7143005004369797e-07,3.3756066923442347e-07,0.7962086415531101,177.34511529823314,0.0008244064683925634,0.15524653007504957,0.0006156821693142365,0.14453125,0.07688153041461579,0.4343015074286166
stress,uniform_3bar,11.4,1749770919646.3525,1.7145101489092825e-07,3.3756066923442347e-07,0.7844643518746176,177.434725812871,0.0008122561304618432,0.15531279101011372,0.0006156068843552626,0.146484375,0.07795034209800782,0.4338414578613829
stress,uniform_3bar,11.5,1749529014277.114,1.7147472122601903e-07,3.3756066923442347e-07,0.772891456840941,177.521293314969,0.0008002828239204935,0.15537679197199009,0.00061552177686548,0.146484375,0.07793133526353443,0.4333856146603285
stress,uniform_3bar,11.6,1749246211448.7466,1.715024437592101e-07,3.3756066923442347e-07,0.7614875085241822,177.6049223591705,0.0007884840287933526,0.15543861126772,0.0006154222807736755,0.146484375,0.07791424126647395,0.4329292949873401
stress,uniform_3bar,11.7,1748937045925.224,1.71532760826902e-07,3.3756066923442347e-07,0.7502500924125273,177.68571382686912,0.000776857259255937,0.15549832440960284,0.0006153135097211057,0.1484375,0.07898729997643879,0.43247674542690834
stress,uniform_3bar,11.8,1748591779581.956,1.7156663064704696e-07,3.3756066923442347e-07,0.7391768269989107,177.7637650606285,0.0007654000632215481,0.15555600422034502,0.0006151920376269788,0.1484375,0.07897287157183315,0.4320243640413853
stress,uniform_3bar,11.9,1748219083264.665,1.7160320629824783e-07,3.3756066923442347e-07,0.7282653633734238,177.83916999327212,0.0007541100219318943,0.1556117209338555,0.000615060915080523,0.150390625,0.08004921661634525,0.43157453872456486
stress,uniform_3bar,12.0,1747816041462.3745,1.7164277754825614e-07,3.3756066923442347e-07,0.7175133848194738,177.91201927198904,0.0007429847495512477,0.15566554229197385,0.0006149191163425356,0.150390625,0.0800373202740507,0.4311259139834789
stress,uniform_3bar,12.1,1747384497361.9417,1.7168516743333564e-07,3.3756066923442347e-07,0.7069186064137037,177.98240037760615,0.0007320218927641519,0.15571753363726884,0.0006147672898856283,0.15234375,0.08111688827713417,0.4306786968298772
stress,uniform_3bar,12.2,1746928009061.8105,1.71730030341156e-07,3.3756066923442347e-07,0.6964787746296701,178.0503977392249,0.0007212191303766901,0.15576775800208,0.0006146066875250374,0.15234375,0.08110739953643159,0.43023367153724823
stress,uniform_3bar,12.3,1746441945791.9282,1.717778256087203e-07,3.3756066923442347e-07,0.6861916669452846,178.11609284448272,0.0007105741729213258,0.15581627619401808,0.0006144356800566814,0.154296875,0.08219013091133477,0.42978896863080834
stress,uniform_3bar,12.4,1745936005078.3882,1.7182760371937615e-07,3.3756066923442347e-07,0.6760550914540217,178.17956434555202,0.0007000847622653293,0.15586314687802902,0.0006142576792779315,0.154296875,0.08218293392463516,0.429347409929418
stress,uniform_3bar,12.5,1745399424581.1494,1.718804279266863e-07,3.3756066923442347e-07,0.6660668864798898,178.24088816108812,0.0006897486712227924,0.15590842665519947,0.0006140688987670646,0.15625,0.08326877265723369,0.4289051504380707
stress,uniform_3bar,12.6,1744847717003.1099,1.7193477521079584e-07,3.3756066923442347e-07,0.656224920196164,178.30013757429376,0.0006795637031702413,0.15595217013844492,0.0006138747962251954,0.15625,0.08326375959023538,0.4284669500102817
stress,uniform_3bar,12.7,1744265731266.918,1.7199214237964767e-07,3.3756066923442347e-07,0.6465270902478778,178.35738332731057,0.0006695276916658494,0.1559944300252548,0.0006136700411788214,0.15625,0.08326029424627636,0.42802754853588426
stress,uniform_3bar,12.8,1743670246748.812,1.720508797803769e-07,3.3756066923442347e-07,0.6369713233780702,178.4126937119818,0.0006596385000722571,0.15603525716754268,0.0006134605369718665,0.158203125,0.08434972352292978,0.42759215852671056
stress,uniform_3bar,12.9,1743047611411.1975,1.7211233820349605e-07,3.3756066923442347e-07,0.6275555750577798,178.46613465720398,0.0006498940211829945,0.1560747006387782,0.0006132414805251198,0.158203125,0.08434828129733588,0.42715602756664417
stress,uniform_3bar,13.0,1742410156233.952,1.721753049514016e-07,3.3756066923442347e-07,0.6182778291197821,178.51776981306276,0.0006402921768525134,0.15611280779855835,0.0006130172101413947,0.16015625,0.08544068286370084,0.4267229430944502
stress,uniform_3bar,13.1,1741749890681.2183,1.7224057346297095e-07,3.3756066923442347e-07,0.6091360973960602,178.56766063172427,0.0006308309176298223,0.15614962435461036,0.0006127849145790433,0.16015625,0.08544117427581154,0.42629002758073176
stress,uniform_3bar,13.2,1741073509275.1907,1.7230748638803312e-07,3.3756066923442347e-07,0.6001284193589991,178.6158664454141,0.0006215082223957244,0.15618519442248363,0.00061254694911435,0.162109375,0.08653650427227409,0.4258592438618865
stress,uniform_3bar,13.3,1740378400669.5752,1.723763061438714e-07,3.3756066923442347e-07,0.5912528617662947,178.6624445414063,0.0006123220980036552,0.15621956058288475,0.0006123023950197614,0.162109375,0.08653884604199989,0.4254295015676403
stress,uniform_3bar,13.4,1739665910108.4966,1.7244690388931636e-07,3.3756066923442347e-07,0.5825075183095674,178.70745023427875,0.0006032705789241131,0.15625276393685472,0.0006120517255809718,0.1640625,0.08763706334311007,0.42500102236104453
stress,uniform_3bar,13.5,1738938531389.8523,1.725190365183432e-07,3.3756066923442347e-07,0.5738905092666633,178.75093693552674,0.000594351726892677,0.15628484415886687,0.0006117958181694911,0.1640625,0.08764117798649827,0.42457441752306074
stress,uniform_3bar,13.6,1738192538828.001,1.7259307775091414e-07,3.3756066923442347e-07,0.5653999811576363,178.79295622053903,0.0005855636305616065,0.1563158395478572,0.0006115333620093176,0.166015625,0.08874224406492295,0.4241482485008368
stress,uniform_3bar,13.7,1737435265278.4094,1.726683036745703e-07,3.3756066923442347e-07,0.5570341064043931,178.8335578931889,0.0005769044051550122,0.15634578707638191,0.0006112669369560524,0.166015625,0.08874805952037769,0.42372474498068696
stress,uniform_3bar,13.8,1736658184004.5667,1.7274556545619637e-07,3.3756066923442347e-07,0.5487910829939857,178.87279004800973,0.00056837219212759,0.1563747224378877,0.0006109935431211739,0.16796875,0.08985193831936725,0.423300886975342
stress,uniform_3bar,13.9,1735873208497.3208,1.728236823585166e-07,3.3756066923442347e-07,0.5406691341455396,178.91069913009474,0.0005599651588269068,0.15640268009220495,0.0006107173719259133,0.16796875,0.08985938760161129,0.42288044165093625
stress,uniform_3bar,14.0,1735067272721.683,1.7290395866288817e-07,3.3756066923442347e-07,0.5326665079807966,178.94732999291074,0.0005516814981592275,0.15642969330941112,0.0006104338264593267,0.169921875,0.09096604541508697,0.4224588844702154
stress,uniform_3bar,14.1,1734256619764.8706,1.729847800959663e-07,3.3756066923442347e-07,0.5247814771982593,178.98272595384188,0.0005435194282588722,0.15645579421193426,0.0006101486213873751,0.169921875,0.09097506629429715,0.42204144151933337
stress,uniform_3bar,14.2,1733424634098.141,1.7306780698664913e-07,3.3756066923442347e-07,0.5170123387509163,179.01692884787636,0.0005354771921610874,0.156481013815208,0.0006098559110111921,0.169921875,0.09098533388351854,0.42162240446133764
stress,uniform_3bar,14.3,1732589436919.3271,1.731512345668125e-07,3.3756066923442347e-07,0.5093574135275318,179.04997907927932,0.0005275530574784208,0.15650538206676692,0.0006095620707562769,0.171875,0.09209500635764019,0.42120764553817386
stress,uniform_3bar,14.4,1731734526400.9197,1.7323671465019112e-07,3.3756066923442347e-07,0.5018150460374773,179.0819156713888,0.0005197453160805809,0.15652892788388936,0.0006092612949262925,0.171875,0.09210675904558188,0.42079148854851084
stress,uniform_3bar,14.5,1730875301403.1394,1.733227112067542e-07,3.3756066923442347e-07,0.49438360409909116,179.11277631467254,0.0005120522837777719,0.1565516791898931,0.0006089590011700615,0.173828125,0.093219124862029,0.4203789156634944
stress,uniform_3bar,14.6,1729999123777.9978,1.7341049245438664e-07,3.3756066923442347e-07,0.4870614785315393,179.14259741301973,0.0005044723000074813,0.15657366294907007,0.0006086507431164506,0.173828125,0.09323231160130203,0.4199655360381005
stress,uniform_3bar,14.7,1729117580837.9956,1.734989010143594e-07,3.3756066923442347e-07,0.47984708285016053,179.17141412836762,0.0004970037275247069,0.1565949052003373,0.0006083405974301627,0.17578125,0.09434734482985813,0.41955507252753915
stress,uniform_3bar,14.8,1728221666518.9573,1.7358884326700415e-07,3.3756066923442347e-07,0.47273885296527407,179.19926042377452,0.0004896449520956064,0.1566154310896905,0.0006080253955849384,0.17578125,0.09436191833489194,0.4191443475679139
stress,uniform_3bar,14.9,1727319389846.1265,1.7367951854388936e-07,3.3756066923442347e-07,0.4657352468844256,179.22616910489955,0.00048239438219454774,0.15663526490143453,0.0006077079553273874,0.177734375,0.09547959489902032,0.4187358965837103
stress,uniform_3bar,15.0,1726405151650.5713,1.737714925799299e-07,3.3756066923442347e-07,0.4588347444180532,179.2521718600514,0.0004752504487045464,0.15665443008831356,0.0006073863067499621,0.177734375,0.09549551141675904,0.418327685296956
stress,uniform_3bar,15.1,1725483609259.6584,1.7386430006641382e-07,3.3756066923442347e-07,0.45203584688854637,179.2772992987996,0.00046821160462106573,0.15667294930053993,0.0006070620884001763,0.1796875,0.09661580900722937,0.41792113219121246
stress,uniform_3bar,15.2,1724552351392.2817,1.7395818674788341e-07,3.3756066923442347e-07,0.44533707684267704,179.301580989189,0.00046127632475916275,0.15669084441375336,0.000606734451937694,0.1796875,0.09663302810298804,0.4175152781808313
stress,uniform_3bar,15.3,1723612903847.5415,1.7405300188361543e-07,3.3756066923442347e-07,0.43873697776737985,179.3250454936815,0.00045444310546396,0.1567081365560059,0.0006064039341713172,0.181640625,0.09775592609553767,0.4171104938669248
stress,uniform_3bar,15.4,1722665830189.6304,1.7414869137270582e-07,3.3756066923442347e-07,0.4322341138088553,179.347720403797,0.00044771046432441977,0.15672484613375381,0.0006060707333749984,0.181640625,0.09777441045282745,0.41670682898348377
stress,uniform_3bar,15.5,1721709738678.4827,1.742453987803242e-07,3.3756066923442347e-07,0.4258270694949742,179.36963237354604,0.00044107693989040296,0.15674099285692691,0.0006057343599047758,0.18359375,0.09889988982958867,0.41630367383655137
stress,uniform_3bar,15.6,1720747960438.939,1.7434278982000023e-07,3.3756066923442347e-07,0.4195144494609556,179.39080715165628,0.00043454109139298626,0.15675659576307935,0.0006053959857217109,0.18359375,0.09891960506283805,0.4159020221599546
stress,uniform_3bar,15.7,1719776394228.2634,1.74441282603267e-07,3.3756066923442347e-07,0.413294878178298,179.4112696126584,0.0004281014984680215,0.15677167324067212,0.0006050541679207727,0.185546875,0.10004764833729883,0.4155003500511133
stress,uniform_3bar,15.8,1718800937006.938,1.7454028185626305e-07,3.3756066923442347e-07,0.4071669996869335,179.43104378696535,0.0004217567608829089,0.1567862430515877,0.0006047109811789543,0.185546875,0.10006856281650417,0.4151005318316492
stress,uniform_3bar,15.9,1717814980330.674,1.746404609547944e-07,3.3756066923442347e-07,0.4011294773305828,179.45015288981,0.00041550549826656493,0.15680032235277952,0.0006043641005040219,0.1875,0.10119915396179631,0.41470019396445684
stress,uniform_3bar,16.0,1716826790640.3645,1.7474098239584325e-07,3.3756066923442347e-07,0.39518099349528585,179.468619349196,0.00040934634984256106,0.1568139277171716,0.0006040164342069238,0.1875,0.1012212386482253,0.4143020292374051
stress,uniform_3bar,16.1,1715827576274.874,1.748427430285922e-07,3.3756066923442347e-07,0.38932024935107845,179.48646483286933,0.00040327797416540785,0.15682707515381578,0.0006036648891929817,0.189453125,0.10235435543998411,0.4139029210042271
stress,uniform_3bar,16.2,1714827400352.643,1.7494472034812773e-07,3.3756066923442347e-07,0.38354596459679413,179.50371027434872,0.0003972990488599645,0.15683978012733565,0.0006033130058827846,0.189453125,0.10237759132071386,0.4135061892386385
stress,uniform_3bar,16.3,1713815901995.716,1.7504797315199022e-07,3.3756066923442347e-07,0.3778568772079599,179.52037589804732,0.0003914082703639449,0.15685205757668294,0.000602957139097569,0.19140625,0.10351321778711725,0.41310818037978947
stress,uniform_3bar,16.4,1712804504867.573,1.7515133755629324e-07,3.3756066923442347e-07,0.37225174318776433,179.53648124351872,0.0003856043536735011,0.15686392193323143,0.0006026013079268076,0.19140625,0.10353758321491532,0.41271269564913243
stress,uniform_3bar,16.5,1711781590756.5713,1.7525600323076635e-07,3.3756066923442347e-07,0.3667293363210674,179.55204518885895,0.00037988603209185566,0.15687538713823332,0.0006022414248348174,0.193359375,0.10467570688313056,0.412315648709504
stress,uniform_3bar,16.6,1710759713193.4092,1.753606878198e-07,3.3756066923442347e-07,0.3612884479314272,179.56708597329586,0.000374252056980959,0.1568864666596619,0.000601881906422557,0.193359375,0.10470118013164695,0.4119212453245095
