case_id,geometry_id,family,L,voxel_um,seed,relation,parent_id,direction,force,precision,purpose,status,geometry_sha256,K_gross_lu2,K_void_lu2,q_box_lu,phi_gross,phi_connected_x,phi_connected_y,phi_connected_z,solid_fraction,specific_interfacial_area_lu,pore_distance_q10,pore_distance_q50,pore_distance_q90,euler_characteristic,velocity_cv,flux_gini,top_10_flow_share,top_25_flow_share,normalized_flow_entropy,Mach,steps,wall_seconds,state_phis,state_amp,state_hlen,restriction_fraction,physical_lineage_id
BASE-L72-S1901-X,BASE-L72-S1901,BASELINE,72,30.0,1901,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_5,PASS,ddae6ef3d200fbfa3a7924c2daf24e18f23c1c43910bcb9eda7bd381e17ffc53,1.4899010082977895,3.3156011491872515,6.385290035561957e-05,0.44936074674211246,0.4493044838820302,0.4493044838820302,0.4493044838820302,0.5506392532578875,0.15373156721536352,1.0,2.8284271247461903,5.830951894845301,-20,0.5134967289014082,0.28231374597827724,0.21594240432481046,0.4149457587976528,0.953718795399337,0.0017309229310481602,1800,1.6,0.55,0,8,0.0,LINEAGE-985cd241088f383c
BASE-L72-S2003-X,BASE-L72-S2003,BASELINE,72,30.0,2003,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_5,PASS,35b1daf14f69afa1053d15cb25e0cf2a9803bef443e99209c579e8c71d093144,2.1533563169019803,4.819803298038645,9.228669929579917e-05,0.4467726551783265,0.4467244298696845,0.4467244298696845,0.4467244298696845,0.5532273448216736,0.15328146433470508,1.0,2.8284271247461903,6.0,-24,1.1013836231128855,0.51904010494362,0.42827633188772757,0.6391540216224643,0.8319634328619838,0.001964690474455615,2400,2.0,0.55,0,8,0.0,LINEAGE-be11d2b1beb0140b
BASE-L72-S211-X,BASE-L72-S211,BASELINE,72,30.0,211,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,17b64f279bcec4bb5fbd558eb365d9af7c6efa7976bce5d678387fc54c851e98,1.8604128557923691,4.169190638464343,7.973197953395869e-05,0.44622878086419754,0.4461189343278464,0.4461189343278464,0.4461189343278464,0.5537712191358025,0.15608389060356653,1.0,2.449489742783178,5.916079783099616,-18,0.8297129453362969,0.4252199816533705,0.3264663401841781,0.5308708844210175,0.8906509168583405,0.0015360939606844108,1600,1.5,0.55,0,8,0.0,LINEAGE-16a9ee7bb30a7f60
BASE-L72-S2111-X,BASE-L72-S2111,BASELINE,72,30.0,2111,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_6,PASS,a87456def0b368cac414b4c813ad71bf56b74ef97dbf71a69c356b2b45cd416e,1.7618690389299747,3.988997100775431,7.550867309699892e-05,0.4416822059327846,0.44161522633744854,0.44161522633744854,0.44161522633744854,0.5583177940672154,0.15658221879286693,1.0,2.449489742783178,5.656854249492381,-24,0.7666958108458276,0.4096723865268679,0.29843319673110075,0.5061520313493494,0.8994174824304949,0.0014824338518587715,23600,14.2,0.55,0,8,0.0,LINEAGE-f5636c8f11577420
BASE-L72-S2203-X,BASE-L72-S2203,BASELINE,72,30.0,2203,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_6,PASS,f9e623867ec78c92db52398fca667215333316fb1e941577edc197d7f863cdc2,2.108576641238203,4.727199643150719,9.036757033878015e-05,0.4460519547325103,0.44586173268175583,0.44586173268175583,0.44586173268175583,0.5539480452674898,0.1563625257201646,1.0,2.449489742783178,5.656854249492381,-21,0.8596769361666452,0.4404860408068068,0.35098122364405826,0.5438297325664562,0.8822717963950802,0.0018604780917722437,4000,2.9,0.55,0,8,0.0,LINEAGE-534c35432842d84e
BASE-L72-S2309-X,BASE-L72-S2309,BASELINE,72,30.0,2309,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_6,PASS,5bbdee1df3235a138f325b96e797bb54cf0ebbae1f3d37886f60ab76a9a78c5f,1.5623986144999775,3.477267842516339,6.695994062142761e-05,0.4493178798010974,0.449194637345679,0.449194637345679,0.449194637345679,0.5506821201989026,0.1595025291495199,1.0,2.8284271247461903,5.830951894845301,-30,0.5490455663395994,0.3009114544880054,0.23594544258782826,0.4406346642070626,0.9457679379019598,0.0010925583445361663,6600,4.4,0.55,0,8,0.0,LINEAGE-e849783f3be2ad63
BASE-L72-S2411-X,BASE-L72-S2411,BASELINE,72,30.0,2411,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_6,PASS,2805154833267fbb2558be569f219b63e744deecc91e5a4b53697b80742fbad3,1.1243809753016107,2.5050614831336215,4.818775608435476e-05,0.448843664266118,0.4487793638545953,0.4487793638545953,0.4487793638545953,0.551156335733882,0.15465320644718794,1.0,2.8284271247461903,5.830951894845301,-25,0.6814770081289142,0.36064901546100325,0.27254435244985276,0.46661348411912434,0.9228570674477576,0.0012379181355422892,4200,3.0,0.55,0,8,0.0,LINEAGE-4ef7181e1386cd31
BASE-L72-S307-X,BASE-L72-S307,BASELINE,72,30.0,307,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,1a8b30f8646e4da12d60cb779e608a5e4138240dee9180bd70ade69872e0e4cf,1.015070986300954,2.2811182754927026,4.3503042270040895e-05,0.44498831875857336,0.4448570387517147,0.4448570387517147,0.4448570387517147,0.5550116812414266,0.15771283436213993,1.0,2.8284271247461903,5.830951894845301,-29,0.73250717653355,0.36783415814990195,0.325752634774507,0.5103634412766442,0.9167512679005655,0.0016548834060585267,13600,8.2,0.55,0,8,0.0,LINEAGE-c95d00b9313aa305
BASE-L72-S401-X,BASE-L72-S401,BASELINE,72,30.0,401,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,eb164b4a29c505426c1e52d45a713995f0496f4fda55126f2f6bca9ae194ff04,2.649835271671772,5.892367773282092,0.0001135643687859331,0.44970636145404663,0.4496554569615912,0.4496554569615912,0.4496554569615912,0.5502936385459534,0.14555469821673525,1.0,3.0,6.708203932499369,-29,1.0156581647377947,0.5141744042213191,0.35199745458588516,0.6295683391769393,0.8365804917159323,0.0024429212076753576,5800,3.8,0.55,0,8,0.0,LINEAGE-1fe3385179f34f6d
BASE-L72-S503-X,BASE-L72-S503,BASELINE,72,30.0,503,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,689ad82acdfed8bb6d646ed81a58408ef41c49adfd9c654ca05226ba19b4694d,1.6716969532152135,3.7721191465826265,7.164415513779488e-05,0.443171832133059,0.4431128900891632,0.4431128900891632,0.4431128900891632,0.556828167866941,0.1631355024005487,1.0,2.449489742783178,5.656854249492381,-32,0.6369557535449546,0.33209106304704217,0.2641198276467238,0.46389188987293406,0.9342360684079442,0.0015059831673599356,1600,1.5,0.55,0,8,0.0,LINEAGE-09e803ec60d4c133
BASE-L72-S601-X,BASE-L72-S601,BASELINE,72,30.0,601,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,d823a3b2f0baf0ac002eca4294ad94ef930a8184932ff941b0f4bfd6cbe1c51f,1.4643358349379862,3.285387931780486,6.275725006877085e-05,0.445711698388203,0.4456232853223594,0.4456232853223594,0.4456232853223594,0.554288301611797,0.15546231995884774,1.0,2.8284271247461903,6.164414002968976,-30,0.8189762906435089,0.41590323881000163,0.3308545983689175,0.5242143470736946,0.8962789809592677,0.0018267050618549815,5200,3.5,0.55,0,8,0.0,LINEAGE-e1a6ad8d913ca3d0
BASE-L72-S701-X,BASE-L72-S701,BASELINE,72,30.0,701,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,18fa8b84f9319299fcbb48ae8da16c47792c76e43650c5acd33c1974919b10b5,1.4079926650146641,3.149529223489113,6.034254278634276e-05,0.4470486111111111,0.4469977066186557,0.4469977066186557,0.4469977066186557,0.5529513888888888,0.15902563443072704,1.0,2.449489742783178,5.744562646538029,-22,0.7407484001154193,0.3425299495855739,0.32739536631307103,0.5199000871606304,0.9251258152132541,0.0015290358503089714,2000,1.7,0.55,0,8,0.0,LINEAGE-7a4322a4a647a9bd
BASE-L72-S809-X,BASE-L72-S809,BASELINE,72,30.0,809,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED,PASS,6b35fca618521defabc355f3d2c05e37ab821e6820494b12ab6972c4f10be261,2.7994634541715255,6.335533119960549,0.00011997700517877968,0.4418670696159122,0.44177061899862824,0.44177061899862824,0.44177061899862824,0.5581329303840878,0.14394718792866942,1.0,3.0,7.14142842854285,-14,1.5724666132657266,0.6201815448244904,0.5810862753564892,0.7345865168430546,0.7349482744521373,0.0035542521820270817,1800,1.6,0.55,0,8,0.0,LINEAGE-9ad272e9ec5c6d77
BASE-L72-S907-X,BASE-L72-S907,BASELINE,72,30.0,907,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_3,PASS,6e417723d7c6720931146780046bee243cca625afd4f7c00865cae2ea36730db,1.5928013466811453,3.5452068472696943,6.826291485776338e-05,0.4492830504115226,0.44920267489711935,0.44920267489711935,0.44920267489711935,0.5507169495884774,0.1483571244855967,1.0,2.8284271247461903,6.4031242374328485,-28,0.9742793469173945,0.4418802597944091,0.3805010397021787,0.5614500417112621,0.8757081871604788,0.0016783163768651808,2800,2.2,0.55,0,8,0.0,LINEAGE-d3d255c61ef58d1e
BASE-L96-S1009-X,BASE-L96-S1009,BASELINE,96,30.0,1009,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_3,PASS,b9089cc3c2b15e5018ad417264dc82dba1210b6cb86f8cda014ac886187d3a8d,2.069488046735532,4.612605213610469,8.869234486009425e-05,0.4486592610677083,0.4485982259114583,0.4485982259114583,0.4485982259114583,0.5513407389322916,0.15557409215856483,1.0,2.8284271247461903,6.0,-58,0.6968299426159074,0.35560312320414056,0.31193900218221743,0.4821256447198322,0.9215436704731266,0.0019498523923419183,2000,3.4,0.55,0,8,0.0,LINEAGE-299810a93215ec66
BASE-L96-S101-X,BASE-L96-S101,BASELINE,96,30.0,101,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_1,PASS,8bdc632df520eb8c31c8966e0ef5a1a7bd1545da93e92373bc68a3cdc8cdc9fb,1.7506301784879532,3.8936163502812224,7.502700764948373e-05,0.449615478515625,0.44950471100983797,0.44950471100983797,0.44950471100983797,0.550384521484375,0.1553955078125,1.0,2.8284271247461903,6.4031242374328485,-56,0.7789882797249049,0.4143793868967307,0.30314959409644493,0.5272964981553817,0.8989770153195745,0.002019681389145667,3800,5.9,0.55,0,8,0.0,LINEAGE-c32e5076a417494e
BASE-L96-S1103-X,BASE-L96-S1103,BASELINE,96,30.0,1103,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_3,PASS,f819ec3cd64549b0518b8f0844bfe0aa5df8dc8e87ddeca1abd4062817419eba,1.8723609289405505,4.170420199810043,8.024403981173789e-05,0.44896217628761576,0.4488966200086806,0.4489000108506944,0.4488966200086806,0.5510378237123843,0.15205213758680555,1.0,2.8284271247461903,6.082762530298219,-56,0.6619855453997997,0.3508070603156932,0.2756945441875569,0.4950484443415893,0.9297212150736707,0.00239782725423424,2800,4.6,0.55,0,8,0.0,LINEAGE-ee4941e04b23c0b4
BASE-L96-S1201-X,BASE-L96-S1201,BASELINE,96,30.0,1201,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_3,PASS,9e8b72a1105002e0b7c494e9cb8814faffa2622de2490236f28c8480558810f8,1.5765932342949716,3.5172444191265217,6.75682814697845e-05,0.4482467086226852,0.44818906430844907,0.44818906430844907,0.44818906430844907,0.5517532913773148,0.1505443431712963,1.0,2.8284271247461903,6.4031242374328485,-67,0.4707938163562779,0.25119375923054443,0.19653869831720938,0.36762733272441217,0.9539448900973232,0.0018859172524195002,4800,7.4,0.55,0,8,0.0,LINEAGE-4f99d6e91b3a20c1
BASE-L96-S211-X,BASE-L96-S211,BASELINE,96,30.0,211,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_1,PASS,e813413b59b2a0f3a2c44748bb704779a51cdfd1c44d86e0012f281d61c36a56,2.193323746965876,4.881706431825355,9.399958915568042e-05,0.44929447880497686,0.4492255316840278,0.4492255316840278,0.4492255316840278,0.5507055211950231,0.14942988642939814,1.0,2.8284271247461903,6.324555320336759,-57,0.4930095797968049,0.26705590657905887,0.23488025987358463,0.4133883668428058,0.9594311221577068,0.0023078766743978244,2200,3.7,0.55,0,8,0.0,LINEAGE-d975671ff908f2de
BASE-L96-S307-X,BASE-L96-S307,BASELINE,96,30.0,307,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_1,PASS,97005d33a9924ad2cc3b7e00d28b1a0b96e2f38d56eae6545d3c3eea49e5c649,1.379206145221393,3.094580518772129,5.9108834795202566e-05,0.44568436234085645,0.4455498589409722,0.4455498589409722,0.4455498589409722,0.5543156376591435,0.1549750434027778,1.0,2.8284271247461903,6.4031242374328485,-78,0.7158718739529618,0.34844363774499165,0.318417852980774,0.5019380016497015,0.9271103327071719,0.00220428815737271,1800,3.1,0.55,0,8,0.0,LINEAGE-f9a4410181f7acc9
BASE-L96-S401-X,BASE-L96-S401,BASELINE,96,30.0,401,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_1,PASS,0188efa84ef03e17c15b8284fcdb160dea46e0556dc571434bd16cdde8880f38,2.0855321444470545,4.671750837682764,8.937994904773093e-05,0.4464133933738426,0.4463512279369213,0.4463512279369213,0.4463512279369213,0.5535866066261574,0.15063928674768517,1.0,2.8284271247461903,6.324555320336759,-46,0.7244783071644345,0.3714222896650133,0.2854264703871222,0.5067676981983981,0.9151798142704674,0.0020897680783577063,1600,2.8,0.55,0,8,0.0,LINEAGE-1b7157294a590468
BASE-L96-S503-X,BASE-L96-S503,BASELINE,96,30.0,503,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_2,PASS,0e06df36ba461f61132179af89d581daaed38faa09293289fc5fa94de0816055,1.8396910948693028,4.096559541603315,7.884390406582728e-05,0.44908198603877314,0.4490028663917824,0.449005126953125,0.4490028663917824,0.5509180139612269,0.1519187644675926,1.0,2.8284271247461903,6.4031242374328485,-60,0.8100621138493058,0.3897883522417812,0.35210190316544476,0.5513774294403319,0.9056188673568267,0.001958691967840401,4600,7.1,0.55,0,8,0.0,LINEAGE-797aa1f4deef17f2
BASE-L96-S601-X,BASE-L96-S601,BASELINE,96,30.0,601,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_2,PASS,99a0eaae08b0b3381249adf39a402a2dfeae159ec2d3673c2f425f6fbcf83f2c,1.9945154611294291,4.448056501278762,8.547923404840412e-05,0.4484015570746528,0.44829757125289355,0.44829757125289355,0.44829757125289355,0.5515984429253472,0.1577216254340278,1.0,2.8284271247461903,5.830951894845301,-78,0.606814861899509,0.3150070837723454,0.2762710183520213,0.47323732355575904,0.9416812143455363,0.0024286100037016175,4200,6.5,0.55,0,8,0.0,LINEAGE-93fade368a5d7245
BASE-L96-S701-X,BASE-L96-S701,BASELINE,96,30.0,701,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_2,PASS,1d5b3cefabb96c915a8db8f2907b22a238dcff4f540186d50bea787b0bc0f46b,1.4124562509886651,3.139779032664602,6.053383932808566e-05,0.4498584888599537,0.44977371780960645,0.44977371780960645,0.44977371780960645,0.5501415111400463,0.15062120225694445,1.0,2.8284271247461903,6.164414002968976,-63,0.5052472879097714,0.2743283845694313,0.22990066765061176,0.43132447033270765,0.9568292322132889,0.0012624625308829802,1800,3.1,0.55,0,8,0.0,LINEAGE-81893c590df8091d
BASE-L96-S809-X,BASE-L96-S809,BASELINE,96,30.0,809,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_2,PASS,474e11fe0e9e97286fbd6c9e9d68e5efb5704ab057cc75c035a75b7f9ded2da4,1.6314387549488782,3.6331231535349775,6.991880378352337e-05,0.4490458170572917,0.4489712185329861,0.4489712185329861,0.4489712185329861,0.5509541829427084,0.15732602719907407,1.0,2.8284271247461903,6.164414002968976,-86,1.0324005805889294,0.45551953040537446,0.4320205899102032,0.6007642138232785,0.8656655834387318,0.0021287342757049608,3000,4.8,0.55,0,8,0.0,LINEAGE-49702d1c82fc8f8b
BASE-L96-S907-X,BASE-L96-S907,BASELINE,96,30.0,907,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_3,PASS,adf0f7e363ed6a20d2a57c92e2c2ee0abe252af5d78a3942255adc6af617c590,1.3248270583764865,2.953951865482636,5.6778302501849434e-05,0.4484931098090278,0.4483936451099537,0.4483936451099537,0.4483936451099537,0.5515068901909722,0.15781430844907407,1.0,2.8284271247461903,6.0,-75,0.6012027027831387,0.3209457722537306,0.2548081018922741,0.4764488170837174,0.9411464843756875,0.0017763967690723923,4000,6.1,0.55,0,8,0.0,LINEAGE-f3791e0d1fdd1031
DEP00-L40-S101-X,DEP00-L40-S101,THROAT_RESTRICTION,40,30.0,101,PAIRED_TRANSFORMATION,BASE-L40-S101,X,1e-05,f32,SCORED,PASS,6be3b870f9991cfd2f7759553944b8fc6a7b9a83187558558ec98970aaedccac,0.8201423407052879,2.0908663880313267,3.514895745879806e-05,0.39225,0.39215625,0.39215625,0.39215625,0.60775,0.17453125,1.0,2.23606797749979,4.898979485566356,-8,0.8872444439562771,0.44470631817738937,0.3440659955676682,0.5688169333184004,0.875529327674337,0.0006292507843505415,4000,1.1,0.55,0,8,0.0,LINEAGE-6ca7820524bc75f9
DEP00-L40-S211-X,DEP00-L40-S211,THROAT_RESTRICTION,40,30.0,211,PAIRED_TRANSFORMATION,BASE-L40-S211,X,1e-05,f32,SCORED,PASS,00ebf1abee9512445894480acf5438652b847791d98e272f51a52cf04b6cf96b,0.6234082587284342,1.487958848311322,2.6717496802647186e-05,0.41896875,0.418890625,0.418890625,0.418890625,0.58103125,0.1654375,1.0,2.449489742783178,5.385164807134504,-7,0.9357184583960273,0.4973641596502785,0.3416044494124775,0.592656405100093,0.8448651745095448,0.0007465411071639842,2600,0.9,0.55,0,8,0.0,LINEAGE-da7edd8ce9b9b489
DEP00-L40-S307-X,DEP00-L40-S307,THROAT_RESTRICTION,40,30.0,307,PAIRED_TRANSFORMATION,BASE-L40-S307,X,1e-05,f32,SCORED,PASS,07f33c34838031e5d682aec695d25a7a6d57e0ca1e2d46b128f5c66bf1822f29,2.6532356575802143,6.166954134197701,0.00011371009961058063,0.430234375,0.430109375,0.430109375,0.430109375,0.569765625,0.15815625,1.0,2.449489742783178,5.916079783099616,-4,1.4479323706400622,0.6512006705557938,0.5233249037166476,0.7436785987157789,0.7237028866357147,0.0017094421112985227,5000,1.2,0.55,0,8,0.0,LINEAGE-843ab07fcc10c42f
DEP00-L40-S401-X,DEP00-L40-S401,THROAT_RESTRICTION,40,30.0,401,PAIRED_TRANSFORMATION,BASE-L40-S401,X,1e-05,f32,SCORED,PASS,72db2abeb685dd9380d3d3996070eda11df5fa4956688eaaab2362cf5f024174,3.0731911713542965,7.032474076325621,0.0001317081930580413,0.437,0.436953125,0.436953125,0.436953125,0.563,0.12596875,1.0,3.0,6.082762530298219,2,1.0507146272724652,0.554479125803868,0.3219459873595395,0.6048079975117647,0.7848191732899084,0.0014508556434315292,6600,1.4,0.55,0,8,0.0,LINEAGE-35ffbdf7c6010b57
DEP00-L40-S503-X,DEP00-L40-S503,THROAT_RESTRICTION,40,30.0,503,PAIRED_TRANSFORMATION,BASE-L40-S503,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_1,PASS,aabc25d1d2487ecdcfb50c7c91e005c19b1dd0036f551767947afdc65490fb55,0.9626428042767753,2.3466572512269983,4.1256120183290375e-05,0.41021875,0.410109375,0.410109375,0.410109375,0.58978125,0.15240625,1.0,2.449489742783178,6.0,-2,0.9232673945267751,0.47696145436043735,0.358430585678187,0.5879333093286347,0.8628030735230529,0.0008087961550918944,1600,0.9,0.55,0,8,0.0,LINEAGE-a156966db45222e2
DEP00-L40-S601-X,DEP00-L40-S601,THROAT_RESTRICTION,40,30.0,601,PAIRED_TRANSFORMATION,BASE-L40-S601,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_1,PASS,0cb40b71d69f59426569ee0f2f346d9e00273ed30ee6fdd41dc640489eaac4ec,2.5141864828555467,6.0274173997136264,0.00010775084926523773,0.417125,0.417078125,0.417078125,0.417078125,0.582875,0.149375,1.0,2.8284271247461903,6.082762530298219,0,1.4458821527507275,0.6495639076619285,0.4965865722306304,0.7135146172516559,0.7150721141680189,0.0017773015154229407,9200,1.6,0.55,0,8,0.0,LINEAGE-b29014f14329deae
DEP00-L40-S701-X,DEP00-L40-S701,THROAT_RESTRICTION,40,30.0,701,PAIRED_TRANSFORMATION,BASE-L40-S701,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_1,PASS,82aa4557ba6e0f9cca8a11f57148d2888fa4592638c13bea4928e3918f3eae17,0.5590387451503158,1.4088234245400935,2.395880336358497e-05,0.3968125,0.39675,0.39675,0.39675,0.6031875,0.16721875,1.0,2.23606797749979,5.0,-2,1.1391966233020907,0.5390095363051834,0.40505874113224094,0.66303161804358,0.8192182794119894,0.0008116207905391102,21800,2.9,0.55,0,8,0.0,LINEAGE-10d3819d55720b7f
DEP00-L40-S809-X,DEP00-L40-S809,THROAT_RESTRICTION,40,30.0,809,PAIRED_TRANSFORMATION,BASE-L40-S809,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_1,PASS,3b87f9ad30892debce6f609408b39f6b7fc5e94b1952e449dfb1b74aaf98e918,0.9223871292584113,2.188831155822704,3.953087696821763e-05,0.42140625,0.421234375,0.421234375,0.421234375,0.57859375,0.16221875,1.0,2.23606797749979,5.0,-2,0.9805584053847395,0.523610287722099,0.31834473308133304,0.599864478510487,0.8210045447344791,0.000832580781266357,4400,1.1,0.55,0,8,0.0,LINEAGE-96b7bea488703442
DEP10-L40-S101-X,DEP10-L40-S101,THROAT_RESTRICTION,40,30.0,101,PAIRED_TRANSFORMATION,BASE-L40-S101,X,1e-05,f32,SCORED,PASS,92071fa8c6ea3bd598263e96c575297a7d051b3e4bd5633a204ed668cb832cc5,0.5099389038388348,1.4444582564258397,2.1854524450235784e-05,0.35303125,0.352109375,0.352109375,0.352109375,0.64696875,0.22653125,1.0,1.7320508075688772,4.242640687119285,-27,0.9774084769456496,0.4829293157540622,0.3687617529015671,0.5986629033367192,0.8538160443958609,0.0004981419581890692,1800,0.9,0.55,0,8,0.1,LINEAGE-6ca7820524bc75f9
DEP10-L40-S211-X,DEP10-L40-S211,THROAT_RESTRICTION,40,30.0,211,PAIRED_TRANSFORMATION,BASE-L40-S211,X,1e-05,f32,SCORED,PASS,fe567ce36cf74f634f92860337cfa1d1082111af8470e8fe1f4a0d8e11b4c35c,0.3141440751937565,0.8331007670990103,1.3463317508303852e-05,0.377078125,0.3758125,0.3758125,0.3758125,0.622921875,0.21271875,1.0,2.23606797749979,4.898979485566356,-41,0.9943243923843594,0.5223240757866984,0.3685878258650579,0.6057343577995771,0.8290560500613837,0.0005509533254109542,16400,2.3,0.55,0,8,0.1,LINEAGE-da7edd8ce9b9b489
DEP10-L40-S307-X,DEP10-L40-S307,THROAT_RESTRICTION,40,30.0,307,PAIRED_TRANSFORMATION,BASE-L40-S307,X,1e-05,f32,SCORED,PASS,9481d8e858236396b392869c63a96f8f49943b60de3830e53afdd431bbd32686,1.839794220428009,4.751496311988725,7.884832373262898e-05,0.387203125,0.38625,0.38625,0.38625,0.612796875,0.2025,1.0,2.23606797749979,5.385164807134504,-19,1.5796090021263582,0.6833110396230305,0.5596874666001643,0.7752925677289532,0.6881857460125063,0.0014352493233870125,6200,1.3,0.55,0,8,0.1,LINEAGE-843ab07fcc10c42f
DEP10-L40-S401-X,DEP10-L40-S401,THROAT_RESTRICTION,40,30.0,401,PAIRED_TRANSFORMATION,BASE-L40-S401,X,1e-05,f32,SCORED,PASS,85e0aebac61b442992755c22e7d772ce58a745d4aafd4e10f681ef94ed53cb0d,1.968487379216644,5.005092855661881,8.436374482357046e-05,0.393296875,0.39284375,0.39284375,0.39284375,0.606703125,0.16134375,1.0,2.449489742783178,5.385164807134504,0,1.082640772256075,0.5673421792630785,0.3274611786689201,0.6141056139528419,0.7694776169454911,0.0011277539252675848,5400,1.2,0.55,0,8,0.1,LINEAGE-35ffbdf7c6010b57
DEP10-L40-S503-X,DEP10-L40-S503,THROAT_RESTRICTION,40,30.0,503,PAIRED_TRANSFORMATION,BASE-L40-S503,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_1,PASS,088e7b720a49c73b2e2cdbe8cda2d58aae23807ceae5958d4dc491ef5a1d0345,0.5661211911698093,1.5333596950724868,2.4262336764420406e-05,0.369203125,0.36865625,0.36865625,0.36865625,0.630796875,0.197625,1.0,2.23606797749979,5.385164807134504,-40,0.970056411044145,0.4919784680859288,0.3790333805408749,0.6020105166156282,0.8519823702536886,0.000611561753128219,27000,3.4,0.55,0,8,0.1,LINEAGE-a156966db45222e2
DEP10-L40-S601-X,DEP10-L40-S601,THROAT_RESTRICTION,40,30.0,601,PAIRED_TRANSFORMATION,BASE-L40-S601,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_1,PASS,c702fc6a1bb6cdd00cf98ac35a229d1ca72da214084135cbb842f638fd4cb264,1.7399686979391236,4.634895391163902,7.457008705453388e-05,0.37540625,0.3741875,0.3741875,0.3741875,0.62459375,0.1919375,1.0,2.23606797749979,5.477225575051661,-32,1.5669486095937022,0.6775629006680975,0.5332356306636433,0.7428492475238027,0.6828574459006438,0.0015060806589713665,3400,1.0,0.55,0,8,0.1,LINEAGE-b29014f14329deae
DEP10-L40-S701-X,DEP10-L40-S701,THROAT_RESTRICTION,40,30.0,701,PAIRED_TRANSFORMATION,BASE-L40-S701,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_1,PASS,bc196d78ab961ff1ba13bed1721d34885432acd331636b073acf5ba09d50dd64,0.29602788038242456,0.828919511046341,1.2686909159246768e-05,0.357125,0.356390625,0.356390625,0.356390625,0.642875,0.21778125,1.0,2.0,4.242640687119285,-28,1.311014194792834,0.5959272744321061,0.4506105271310832,0.7307817731301542,0.7715322903203057,0.0006412272809905595,10800,1.8,0.55,0,8,0.1,LINEAGE-10d3819d55720b7f
DEP10-L40-S809-X,DEP10-L40-S809,THROAT_RESTRICTION,40,30.0,809,PAIRED_TRANSFORMATION,BASE-L40-S809,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_1,PASS,5820070eb677bbc7638fc783b8af3939368cef92a663fccb0204b766b8e53eee,0.5220730090693628,1.3765365871725466,2.2374557531544125e-05,0.379265625,0.37859375,0.37859375,0.37859375,0.620734375,0.212125,1.0,2.0,4.47213595499958,-27,1.0276862354385932,0.5456986951738041,0.34403818862472474,0.6198994982690715,0.8058766343317507,0.0006360900174887354,8600,1.6,0.55,0,8,0.1,LINEAGE-96b7bea488703442
